run_name,fpr,tpr
xgb-d6-lr05-n500,0.43391693019804606,0.9795918367346939
xgb-d6-lr05-n500,0.4352949490309701,0.9795918367346939
xgb-d6-lr05-n500,0.4414430330547851,0.9795918367346939
xgb-d6-lr05-n500,0.4440224016394891,0.9795918367346939
xgb-d6-lr05-n500,0.4473614472731127,0.9795918367346939
xgb-d6-lr05-n500,0.4537038672861862,0.9795918367346939
xgb-d6-lr05-n500,0.46147730685652705,0.9795918367346939
xgb-d6-lr05-n500,0.4646926841333498,0.9795918367346939
xgb-d6-lr05-n500,0.46801406285885905,0.9795918367346939
xgb-d6-lr05-n500,0.47080543434093597,0.9897959183673469
xgb-d6-lr05-n500,0.47849053937070474,0.9897959183673469
xgb-d6-lr05-n500,0.4815469144744978,0.9897959183673469
xgb-d6-lr05-n500,0.486670317827677,0.9897959183673469
xgb-d6-lr05-n500,0.4934897443598396,0.9897959183673469
xgb-d6-lr05-n500,0.499955832729714,0.9897959183673469
xgb-d6-lr05-n500,0.5067752592618766,0.9897959183673469
xgb-d6-lr05-n500,0.5136653534264968,0.9897959183673469
xgb-d6-lr05-n500,0.5173047364980655,0.9897959183673469
xgb-d6-lr05-n500,0.5207321166722612,0.9897959183673469
xgb-d6-lr05-n500,0.5260851898309277,0.9897959183673469
xgb-d6-lr05-n500,0.5348479762556755,0.9897959183673469
xgb-d6-lr05-n500,0.537233008851121,0.9897959183673469
xgb-d6-lr05-n500,0.5442997720968853,0.9897959183673469
xgb-d6-lr05-n500,0.5480981573414837,0.9897959183673469
