run_name,precision,recall
logreg-baseline,0.043625787687833255,0.9183673469387755
logreg-baseline,0.05056179775280899,0.9183673469387755
logreg-baseline,0.060240963855421686,0.9183673469387755
logreg-baseline,0.0739202657807309,0.9081632653061225
logreg-baseline,0.09684439608269858,0.9081632653061225
logreg-baseline,0.138801261829653,0.8979591836734694
logreg-baseline,0.25290697674418605,0.8877551020408163
logreg-baseline,1.0,0.0
xgb-d4-lr10-n300,0.001724957316107229,1.0
xgb-d4-lr10-n300,0.0017339301827703959,1.0
xgb-d4-lr10-n300,0.0017432139172507027,1.0
xgb-d4-lr10-n300,0.0017523468931604828,1.0
xgb-d4-lr10-n300,0.0017615127440054642,1.0
xgb-d4-lr10-n300,0.001771415143791913,1.0
xgb-d4-lr10-n300,0.0017806203099732906,1.0
xgb-d4-lr10-n300,0.0017900524229638153,1.0
xgb-d4-lr10-n300,0.0017995519482904257,1.0
xgb-d4-lr10-n300,0.0018093198434384462,1.0
xgb-d4-lr10-n300,0.0018191605873289897,1.0
xgb-d4-lr10-n300,0.0018289382826642778,1.0
xgb-d4-lr10-n300,0.0018390286926007243,1.0
xgb-d4-lr10-n300,0.0018490217165713855,1.0
xgb-d4-lr10-n300,0.0018590534003604287,1.0
xgb-d4-lr10-n300,0.0018692658363057204,1.0
xgb-d4-lr10-n300,0.0018802041364491002,1.0
xgb-d4-lr10-n300,0.0018911617136240834,1.0
xgb-d4-lr10-n300,0.0019016571583808748,1.0
xgb-d4-lr10-n300,0.0019126056324284236,1.0
xgb-d4-lr10-n300,0.0019235298735966082,1.0
xgb-d4-lr10-n300,0.001934694199865756,1.0
xgb-d4-lr10-n300,0.0019458343261059487,1.0
xgb-d4-lr10-n300,0.001956908085225344,1.0
xgb-d4-lr10-n300,0.001968069083241289,1.0
xgb-d4-lr10-n300,0.0019792781693696603,1.0
xgb-d4-lr10-n300,0.0019908583037074657,1.0
xgb-d4-lr10-n300,0.0020026565852661695,1.0
xgb-d4-lr10-n300,0.00201418148186209,1.0
xgb-d4-lr10-n300,0.0020261748712965453,1.0
xgb-d4-lr10-n300,0.0020379304608218267,1.0
xgb-d4-lr10-n300,0.0020501663145122487,1.0
xgb-d4-lr10-n300,0.002062332961552221,1.0
xgb-d4-lr10-n300,0.002074688796680498,1.0
xgb-d4-lr10-n300,0.0020875937286980234,1.0
xgb-d4-lr10-n300,0.0021004350901258117,1.0
xgb-d4-lr10-n300,0.002113161980334656,1.0
xgb-d4-lr10-n300,0.002126320814077112,1.0
xgb-d4-lr10-n300,0.002140111809923131,1.0
xgb-d4-lr10-n300,0.002153514843870174,1.0
xgb-d4-lr10-n300,0.0021673264480173387,1.0
xgb-d4-lr10-n300,0.002181462024752916,1.0
xgb-d4-lr10-n300,0.0021953896816684962,1.0
xgb-d4-lr10-n300,0.0022099447513812156,1.0
xgb-d4-lr10-n300,0.002224290156381216,1.0
xgb-d4-lr10-n300,0.0022388741661336013,1.0
xgb-d4-lr10-n300,0.002231218659428624,0.9897959183673469
xgb-d4-lr10-n300,0.002245942253814629,0.9897959183673469
xgb-d4-lr10-n300,0.0022610722610722613,0.9897959183673469
xgb-d4-lr10-n300,0.002276514351428102,0.9897959183673469
xgb-d4-lr10-n300,0.0022917897223862964,0.9897959183673469
xgb-d4-lr10-n300,0.002307600808849768,0.9897959183673469
xgb-d4-lr10-n300,0.0023232976455653757,0.9897959183673469
xgb-d4-lr10-n300,0.00233932232002894,0.9897959183673469
xgb-d4-lr10-n300,0.002355798421372192,0.9897959183673469
